Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2690        -325.2321    -328.6049       3.3728   362.4
0.2695        -325.2422    -328.6392       3.3970   365.0
0.2700        -325.2526    -328.6841       3.4315   368.7
0.2705        -325.2635    -328.7331       3.4696   372.8
0.2710        -325.2749    -328.7811       3.5063   376.7
0.2715        -325.2860    -328.8247       3.5387   380.2
0.2720        -325.2977    -328.8663       3.5686   383.4
0.2725        -325.3106    -328.9097       3.5991   386.7
0.2730        -325.3238    -328.9548       3.6310   390.1
0.2735        -325.3382    -329.0013       3.6631   393.6
0.2740        -325.3529    -329.0439       3.6910   396.6
0.2745        -325.3682    -329.0809       3.7127   398.9
0.2750        -325.3844    -329.1155       3.7310   400.9
0.2755        -325.4013    -329.1504       3.7490   402.8
0.2760        -325.4197    -329.1855       3.7658   404.6
0.2765        -325.4386    -329.2171       3.7786   406.0
0.2770        -325.4587    -329.2436       3.7849   406.7
0.2775        -325.4788    -329.2611       3.7823   406.4
0.2780        -325.5002    -329.2709       3.7707   405.2
0.2785        -325.5221    -329.2738       3.7517   403.1
0.2790        -325.5452    -329.2718       3.7266   400.4
0.2795        -325.5683    -329.2621       3.6938   396.9
0.2800        -325.5919    -329.2439       3.6520   392.4
0.2805        -325.6153    -329.2195       3.6042   387.3
0.2810        -325.6398    -329.1953       3.5555   382.0
0.2815        -325.6639    -329.1720       3.5081   376.9
0.2820        -325.6885    -329.1515       3.4629   372.1
0.2825        -325.7132    -329.1315       3.4184   367.3
0.2830        -325.7374    -329.1105       3.3731   362.4
0.2835        -325.7610    -329.0917       3.3307   357.9
0.2840        -325.7847    -329.0824       3.2977   354.3
0.2845        -325.8088    -329.0886       3.2798   352.4
0.2850        -325.8334    -329.1119       3.2785   352.3
0.2855        -325.8586    -329.1474       3.2889   353.4
0.2860        -325.8835    -329.1844       3.3009   354.7
0.2865        -325.9081    -329.2164       3.3083   355.5
0.2870        -325.9327    -329.2425       3.3098   355.6
0.2875        -325.9573    -329.2656       3.3082   355.5
0.2880        -325.9817    -329.2908       3.3091   355.6
0.2885        -326.0073    -329.3222       3.3149   356.2
0.2890        -326.0331    -329.3559       3.3228   357.0
0.2895        -326.0592    -329.3850       3.3258   357.4
0.2900        -326.0848    -329.4030       3.3182   356.5
0.2905        -326.1107    -329.4091       3.2985   354.4
0.2910        -326.1359    -329.4043       3.2684   351.2
0.2915        -326.1615    -329.3934       3.2319   347.3
0.2920        -326.1866    -329.3784       3.1918   343.0
0.2925        -326.2111    -329.3609       3.1498   338.4
0.2930        -326.2353    -329.3446       3.1093   334.1
0.2935        -326.2593    -329.3323       3.0730   330.2
0.2940        -326.2831    -329.3246       3.0415   326.8
0.2945        -326.3064    -329.3193       3.0128   323.7
0.2950        -326.3294    -329.3123       2.9829   320.5
0.2955        -326.3515    -329.3002       2.9487   316.8
0.2960        -326.3731    -329.2834       2.9102   312.7
0.2965        -326.3937    -329.2643       2.8705   308.4
0.2970        -326.4139    -329.2486       2.8347   304.6
0.2975        -326.4338    -329.2392       2.8054   301.4
0.2980        -326.4532    -329.2346       2.7814   298.9
0.2985        -326.4719    -329.2303       2.7584   296.4
0.2990        -326.4899    -329.2219       2.7320   293.5
0.2995        -326.5071    -329.2078       2.7007   290.2
0.3000        -326.5234    -329.1888       2.6654   286.4
0.3005        -326.5388    -329.1674       2.6287   282.4
0.3010        -326.5534    -329.1466       2.5932   278.6
0.3015        -326.5675    -329.1285       2.5610   275.2
0.3020        -326.5808    -329.1137       2.5329   272.2
0.3025        -326.5929    -329.1034       2.5105   269.8
0.3030        -326.6045    -329.1017       2.4972   268.3
0.3035        -326.6156    -329.1117       2.4962   268.2
0.3040        -326.6260    -329.1333       2.5073   269.4
0.3045        -326.6362    -329.1633       2.5271   271.5
0.3050        -326.6454    -329.1964       2.5509   274.1
0.3055        -326.6540    -329.2296       2.5756   276.7
0.3060        -326.6614    -329.2635       2.6020   279.6
0.3065        -326.6686    -329.3031       2.6345   283.1
0.3070        -326.6756    -329.3525       2.6769   287.6
0.3075        -326.6825    -329.4099       2.7274   293.1
0.3080        -326.6888    -329.4691       2.7803   298.7
0.3085        -326.6950    -329.5236       2.8286   303.9
0.3090        -326.7006    -329.5679       2.8673   308.1
0.3095        -326.7059    -329.6005       2.8946   311.0
0.3100        -326.7104    -329.6203       2.9099   312.7
0.3105        -326.7146    -329.6304       2.9158   313.3
0.3110        -326.7187    -329.6355       2.9168   313.4
0.3115        -326.7220    -329.6397       2.9177   313.5
0.3120        -326.7256    -329.6480       2.9224   314.0
0.3125        -326.7288    -329.6609       2.9322   315.1
0.3130        -326.7321    -329.6778       2.9457   316.5
0.3135        -326.7350    -329.6929       2.9578   317.8
0.3140        -326.7375    -329.7003       2.9627   318.3
0.3145        -326.7398    -329.6971       2.9573   317.8
0.3150        -326.7411    -329.6823       2.9412   316.0
0.3155        -326.7422    -329.6617       2.9195   313.7
0.3160        -326.7428    -329.6425       2.8997   311.6
0.3165        -326.7433    -329.6322       2.8889   310.4
0.3170        -326.7440    -329.6335       2.8896   310.5
0.3175        -326.7442    -329.6431       2.8989   311.5
0.3180        -326.7441    -329.6558       2.9117   312.9
0.3185        -326.7437    -329.6667       2.9230   314.1
0.3190        -326.7428    -329.6719       2.9291   314.7
0.3195        -326.7417    -329.6686       2.9269   314.5
0.3200        -326.7403    -329.6543       2.9140   313.1
0.3205        -326.7381    -329.6265       2.8884   310.4
0.3210        -326.7355    -329.5877       2.8523   306.5
0.3215        -326.7323    -329.5441       2.8118   302.1
0.3220        -326.7286    -329.5041       2.7755   298.2
0.3225        -326.7247    -329.4768       2.7521   295.7
0.3230        -326.7211    -329.4656       2.7444   294.9
0.3235        -326.7171    -329.4665       2.7494   295.4
0.3240        -326.7128    -329.4728       2.7600   296.6
0.3245        -326.7073    -329.4777       2.7704   297.7
0.3250        -326.7012    -329.4819       2.7807   298.8
0.3255        -326.6945    -329.4894       2.7950   300.3
0.3260        -326.6874    -329.5051       2.8177   302.8
0.3265        -326.6804    -329.5303       2.8499   306.2
0.3270        -326.6730    -329.5608       2.8878   310.3
0.3275        -326.6648    -329.5902       2.9254   314.3
0.3280        -326.6561    -329.6145       2.9584   317.9
0.3285        -326.6469    -329.6331       2.9862   320.9
0.3290        -326.6373    -329.6471       3.0098   323.4
0.3295        -326.6277    -329.6577       3.0301   325.6
0.3300        -326.6178    -329.6625       3.0447   327.2
0.3305        -326.6075    -329.6588       3.0513   327.9
0.3310        -326.5967    -329.6469       3.0502   327.7
0.3315        -326.5857    -329.6303       3.0446   327.1
0.3320        -326.5744    -329.6150       3.0406   326.7
0.3325        -326.5637    -329.6066       3.0429   327.0
0.3330        -326.5529    -329.6040       3.0511   327.8
0.3335        -326.5417    -329.6030       3.0613   328.9
0.3340        -326.5300    -329.5996       3.0697   329.8
0.3345        -326.5175    -329.5946       3.0771   330.6
0.3350        -326.5050    -329.5944       3.0893   331.9
0.3355        -326.4924    -329.6045       3.1121   334.4
0.3360        -326.4801    -329.6278       3.1477   338.2
0.3365        -326.4678    -329.6591       3.1913   342.9
0.3370        -326.4553    -329.6900       3.2347   347.6
0.3375        -326.4422    -329.7144       3.2722   351.6
0.3380        -326.4287    -329.7321       3.3033   354.9
0.3385        -326.4148    -329.7482       3.3333   358.2
0.3390        -326.4019    -329.7697       3.3678   361.9
0.3395        -326.3893    -329.7965       3.4072   366.1
0.3400        -326.3770    -329.8222       3.4452   370.2
0.3405        -326.3645    -329.8383       3.4738   373.3
0.3410        -326.3519    -329.8398       3.4879   374.8
0.3415        -326.3393    -329.8278       3.4886   374.8
0.3420        -326.3275    -329.8077       3.4802   373.9
0.3425        -326.3162    -329.7823       3.4661   372.4
0.3430        -326.3055    -329.7522       3.4467   370.3
0.3435        -326.2947    -329.7160       3.4212   367.6
0.3440        -326.2837    -329.6772       3.3935   364.6
0.3445        -326.2735    -329.6449       3.3714   362.3
0.3450        -326.2633    -329.6272       3.3639   361.4
0.3455        -326.2538    -329.6296       3.3758   362.7
0.3460        -326.2451    -329.6493       3.4043   365.8
0.3465        -326.2367    -329.6757       3.4389   369.5
0.3470        -326.2284    -329.6959       3.4676   372.6
0.3475        -326.2199    -329.7029       3.4830   374.2
0.3480        -326.2104    -329.6976       3.4872   374.7
0.3485        -326.2022    -329.6904       3.4881   374.8
0.3490        -326.1946    -329.6856       3.4910   375.1
0.3495        -326.1874    -329.6833       3.4959   375.6
0.3500        -326.1806    -329.6826       3.5020   376.3
0.3505        -326.1741    -329.6824       3.5083   377.0
0.3510        -326.1679    -329.6838       3.5159   377.8
0.3515        -326.1621    -329.6896       3.5275   379.0
0.3520        -326.1571    -329.7007       3.5436   380.8
0.3525        -326.1528    -329.7146       3.5619   382.7
0.3530        -326.1486    -329.7265       3.5779   384.4
0.3535        -326.1447    -329.7339       3.5892   385.7
0.3540        -326.1411    -329.7394       3.5983   386.6
0.3545        -326.1374    -329.7503       3.6129   388.2
0.3550        -326.1352    -329.7760       3.6408   391.2
0.3555        -326.1333    -329.8175       3.6843   395.9
0.3560        -326.1326    -329.8739       3.7413   402.0
0.3565        -326.1329    -329.9371       3.8043   408.8
0.3570        -326.1338    -329.9956       3.8618   415.0
0.3575        -326.1354    -330.0405       3.9051   419.6
0.3580        -326.1379    -330.0673       3.9294   422.2
0.3585        -326.1413    -330.0756       3.9343   422.7
0.3590        -326.1459    -330.0685       3.9226   421.5
0.3595        -326.1512    -330.0490       3.8977   418.8
0.3600        -326.1577    -330.0217       3.8640   415.2
0.3605        -326.1649    -329.9910       3.8261   411.1
0.3610        -326.1733    -329.9607       3.7874   407.0
0.3615        -326.1825    -329.9325       3.7500   402.9
0.3620        -326.1920    -329.9072       3.7152   399.2
0.3625        -326.2029    -329.8871       3.6842   395.9
0.3630        -326.2137    -329.8701       3.6564   392.9
0.3635        -326.2254    -329.8567       3.6312   390.2
0.3640        -326.2378    -329.8464       3.6086   387.7
0.3645        -326.2503    -329.8376       3.5873   385.5
0.3650        -326.2632    -329.8311       3.5679   383.4
0.3655        -326.2760    -329.8306       3.5546   381.9
0.3660        -326.2896    -329.8450       3.5553   382.0
0.3665        -326.3039    -329.8800       3.5761   384.3
0.3670        -326.3192    -329.9368       3.6176   388.7
0.3675        -326.3356    -330.0105       3.6749   394.9
0.3680        -326.3530    -330.0908       3.7378   401.6
0.3685        -326.3712    -330.1649       3.7938   407.6
0.3690        -326.3901    -330.2239       3.8338   411.9
0.3695        -326.4098    -330.2645       3.8547   414.2
0.3700        -326.4303    -330.2893       3.8590   414.7
0.3705        -326.4517    -330.3056       3.8539   414.1
0.3710        -326.4741    -330.3212       3.8471   413.4
0.3715        -326.4977    -330.3419       3.8442   413.1
0.3720        -326.5224    -330.3694       3.8470   413.4
0.3725        -326.5482    -330.4017       3.8534   414.0
0.3730        -326.5751    -330.4345       3.8594   414.7
0.3735        -326.6030    -330.4644       3.8614   414.9
0.3740        -326.6318    -330.4873       3.8554   414.3
0.3745        -326.6616    -330.4982       3.8365   412.2
0.3750        -326.6913    -330.4933       3.8020   408.5
0.3755        -326.7215    -330.4770       3.7555   403.5
0.3760        -326.7515    -330.4580       3.7065   398.3
0.3765        -326.7822    -330.4476       3.6654   393.8
0.3770        -326.8137    -330.4544       3.6408   391.2
0.3775        -326.8457    -330.4827       3.6370   390.8
0.3780        -326.8792    -330.5279       3.6487   392.1
0.3785        -326.9140    -330.5760       3.6620   393.5
0.3790        -326.9488    -330.6087       3.6599   393.3
0.3795        -326.9838    -330.6123       3.6284   389.9
0.3800        -327.0184    -330.5793       3.5609   382.6
0.3805        -327.0518    -330.5142       3.4623   372.0
0.3810        -327.0841    -330.4335       3.3493   359.9
0.3815        -327.1159    -330.3580       3.2421   348.4
0.3820        -327.1474    -330.3043       3.1569   339.2
0.3825        -327.1787    -330.2789       3.1002   333.1
0.3830        -327.2100    -330.2780       3.0680   329.7
0.3835        -327.2410    -330.2893       3.0483   327.5
0.3840        -327.2715    -330.2986       3.0270   325.3
0.3845        -327.3012    -330.2929       2.9918   321.5
0.3850        -327.3294    -330.2665       2.9372   315.6
0.3855        -327.3561    -330.2245       2.8685   308.2
0.3860        -327.3817    -330.1795       2.7978   300.6
0.3865        -327.4066    -330.1476       2.7410   294.5
0.3870        -327.4308    -330.1414       2.7106   291.3
0.3875        -327.4554    -330.1661       2.7107   291.3
