Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2690        -332.7481    -335.6803       2.9321   310.7
0.2695        -332.7445    -335.7098       2.9653   314.3
0.2700        -332.7417    -335.7582       3.0164   319.7
0.2705        -332.7384    -335.8109       3.0725   325.6
0.2710        -332.7344    -335.8524       3.1180   330.4
0.2715        -332.7299    -335.8737       3.1438   333.2
0.2720        -332.7247    -335.8718       3.1471   333.5
0.2725        -332.7194    -335.8498       3.1304   331.8
0.2730        -332.7134    -335.8132       3.0998   328.5
0.2735        -332.7075    -335.7714       3.0639   324.7
0.2740        -332.7010    -335.7335       3.0325   321.4
0.2745        -332.6953    -335.7074       3.0121   319.2
0.2750        -332.6894    -335.6942       3.0048   318.4
0.2755        -332.6831    -335.6917       3.0085   318.8
0.2760        -332.6765    -335.6977       3.0212   320.2
0.2765        -332.6698    -335.7114       3.0417   322.3
0.2770        -332.6625    -335.7306       3.0681   325.1
0.2775        -332.6555    -335.7530       3.0975   328.3
0.2780        -332.6479    -335.7742       3.1263   331.3
0.2785        -332.6403    -335.7910       3.1507   333.9
0.2790        -332.6326    -335.7995       3.1668   335.6
0.2795        -332.6245    -335.7929       3.1684   335.8
0.2800        -332.6161    -335.7659       3.1499   333.8
0.2805        -332.6074    -335.7173       3.1099   329.6
0.2810        -332.5976    -335.6534       3.0558   323.8
0.2815        -332.5877    -335.5931       3.0054   318.5
0.2820        -332.5775    -335.5577       2.9802   315.8
0.2825        -332.5688    -335.5634       2.9945   317.4
0.2830        -332.5609    -335.6047       3.0438   322.6
0.2835        -332.5528    -335.6596       3.1069   329.3
0.2840        -332.5439    -335.7006       3.1567   334.5
0.2845        -332.5337    -335.7064       3.1727   336.2
0.2850        -332.5220    -335.6749       3.1529   334.1
0.2855        -332.5096    -335.6246       3.1150   330.1
0.2860        -332.4974    -335.5832       3.0858   327.0
0.2865        -332.4857    -335.5753       3.0896   327.4
0.2870        -332.4749    -335.6144       3.1395   332.7
0.2875        -332.4642    -335.6960       3.2318   342.5
0.2880        -332.4541    -335.8031       3.3490   354.9
0.2885        -332.4431    -335.9102       3.4671   367.4
0.2890        -332.4318    -335.9950       3.5632   377.6
0.2895        -332.4206    -336.0392       3.6185   383.5
0.2900        -332.4086    -336.0289       3.6203   383.7
0.2905        -332.3960    -335.9668       3.5708   378.4
0.2910        -332.3834    -335.8749       3.4915   370.0
0.2915        -332.3711    -335.7859       3.4148   361.9
0.2920        -332.3608    -335.7306       3.3698   357.1
0.2925        -332.3522    -335.7190       3.3668   356.8
0.2930        -332.3443    -335.7385       3.3942   359.7
0.2935        -332.3365    -335.7643       3.4278   363.3
0.2940        -332.3275    -335.7733       3.4458   365.2
0.2945        -332.3187    -335.7567       3.4379   364.3
0.2950        -332.3092    -335.7147       3.4056   360.9
0.2955        -332.3004    -335.6593       3.3589   356.0
0.2960        -332.2918    -335.6033       3.3115   350.9
0.2965        -332.2836    -335.5577       3.2741   347.0
0.2970        -332.2758    -335.5279       3.2521   344.6
0.2975        -332.2680    -335.5170       3.2491   344.3
0.2980        -332.2606    -335.5264       3.2658   346.1
0.2985        -332.2533    -335.5521       3.2989   349.6
0.2990        -332.2466    -335.5848       3.3382   353.8
0.2995        -332.2400    -335.6060       3.3660   356.7
0.3000        -332.2326    -335.5972       3.3646   356.6
0.3005        -332.2237    -335.5538       3.3301   352.9
0.3010        -332.2145    -335.4931       3.2786   347.5
0.3015        -332.2061    -335.4426       3.2365   343.0
0.3020        -332.1994    -335.4190       3.2196   341.2
0.3025        -332.1940    -335.4147       3.2207   341.3
0.3030        -332.1884    -335.4055       3.2171   340.9
0.3035        -332.1814    -335.3694       3.1880   337.9
0.3040        -332.1730    -335.3020       3.1291   331.6
0.3045        -332.1642    -335.2203       3.0561   323.9
0.3050        -332.1550    -335.1526       2.9976   317.7
0.3055        -332.1467    -335.1275       2.9808   315.9
0.3060        -332.1387    -335.1603       3.0216   320.2
0.3065        -332.1313    -335.2514       3.1200   330.7
0.3070        -332.1240    -335.3840       3.2600   345.5
0.3075        -332.1167    -335.5310       3.4142   361.8
0.3080        -332.1093    -335.6600       3.5507   376.3
0.3085        -332.1009    -335.7396       3.6386   385.6
0.3090        -332.0918    -335.7537       3.6619   388.1
0.3095        -332.0815    -335.7084       3.6269   384.4
0.3100        -332.0708    -335.6329       3.5621   377.5
0.3105        -332.0609    -335.5736       3.5127   372.3
0.3110        -332.0534    -335.5691       3.5157   372.6
0.3115        -332.0488    -335.6268       3.5780   379.2
0.3120        -332.0457    -335.7149       3.6692   388.9
0.3125        -332.0428    -335.7808       3.7380   396.1
0.3130        -332.0383    -335.7808       3.7425   396.6
0.3135        -332.0330    -335.7017       3.6687   388.8
0.3140        -332.0263    -335.5610       3.5348   374.6
0.3145        -332.0204    -335.4011       3.3807   358.3
0.3150        -332.0152    -335.2650       3.2498   344.4
0.3155        -332.0115    -335.1864       3.1749   336.5
0.3160        -332.0090    -335.1789       3.1699   335.9
0.3165        -332.0075    -335.2351       3.2276   342.0
0.3170        -332.0067    -335.3307       3.3240   352.3
0.3175        -332.0052    -335.4316       3.4264   363.1
0.3180        -332.0035    -335.5073       3.5039   371.3
0.3185        -332.0012    -335.5376       3.5363   374.8
0.3190        -331.9983    -335.5154       3.5171   372.7
0.3195        -331.9952    -335.4507       3.4555   366.2
0.3200        -331.9917    -335.3660       3.3744   357.6
0.3205        -331.9884    -335.2924       3.3041   350.2
0.3210        -331.9863    -335.2574       3.2710   346.7
0.3215        -331.9860    -335.2675       3.2816   347.8
0.3220        -331.9872    -335.3027       3.3155   351.4
0.3225        -331.9878    -335.3250       3.3372   353.7
0.3230        -331.9873    -335.3034       3.3162   351.4
0.3235        -331.9852    -335.2266       3.2414   343.5
0.3240        -331.9823    -335.1079       3.1255   331.2
0.3245        -331.9791    -334.9742       2.9951   317.4
0.3250        -331.9763    -334.8542       2.8778   305.0
0.3255        -331.9736    -334.7690       2.7953   296.2
0.3260        -331.9714    -334.7317       2.7603   292.5
0.3265        -331.9691    -334.7439       2.7748   294.1
0.3270        -331.9666    -334.7967       2.8301   299.9
0.3275        -331.9636    -334.8767       2.9131   308.7
0.3280        -331.9602    -334.9693       3.0091   318.9
0.3285        -331.9561    -335.0582       3.1021   328.7
0.3290        -331.9514    -335.1320       3.1806   337.1
0.3295        -331.9463    -335.1855       3.2393   343.3
0.3300        -331.9404    -335.2205       3.2801   347.6
0.3305        -331.9348    -335.2445       3.3097   350.8
0.3310        -331.9292    -335.2642       3.3350   353.4
0.3315        -331.9237    -335.2847       3.3610   356.2
0.3320        -331.9188    -335.3063       3.3875   359.0
0.3325        -331.9143    -335.3223       3.4080   361.2
0.3330        -331.9096    -335.3221       3.4125   361.6
0.3335        -331.9047    -335.2991       3.3943   359.7
0.3340        -331.9000    -335.2527       3.3527   355.3
0.3345        -331.8947    -335.1882       3.2935   349.0
0.3350        -331.8890    -335.1194       3.2304   342.4
0.3355        -331.8837    -335.0648       3.1811   337.1
0.3360        -331.8794    -335.0370       3.1576   334.6
0.3365        -331.8757    -335.0358       3.1601   334.9
0.3370        -331.8720    -335.0501       3.1781   336.8
0.3375        -331.8678    -335.0658       3.1980   338.9
0.3380        -331.8629    -335.0756       3.2127   340.5
0.3385        -331.8571    -335.0843       3.2272   342.0
0.3390        -331.8516    -335.1055       3.2539   344.8
0.3395        -331.8469    -335.1472       3.3003   349.8
0.3400        -331.8427    -335.2056       3.3629   356.4
0.3405        -331.8383    -335.2716       3.4333   363.9
0.3410        -331.8340    -335.3361       3.5022   371.2
0.3415        -331.8299    -335.3906       3.5608   377.4
0.3420        -331.8259    -335.4282       3.6023   381.8
0.3425        -331.8222    -335.4427       3.6205   383.7
0.3430        -331.8186    -335.4312       3.6126   382.9
0.3435        -331.8148    -335.3997       3.5849   379.9
0.3440        -331.8115    -335.3632       3.5517   376.4
0.3445        -331.8089    -335.3374       3.5285   373.9
0.3450        -331.8075    -335.3302       3.5227   373.3
0.3455        -331.8071    -335.3367       3.5295   374.0
0.3460        -331.8075    -335.3419       3.5344   374.6
0.3465        -331.8071    -335.3311       3.5240   373.5
0.3470        -331.8062    -335.3032       3.4970   370.6
0.3475        -331.8050    -335.2708       3.4658   367.3
0.3480        -331.8043    -335.2550       3.4507   365.7
0.3485        -331.8054    -335.2723       3.4670   367.4
0.3490        -331.8076    -335.3192       3.5116   372.2
0.3495        -331.8108    -335.3749       3.5641   377.7
0.3500        -331.8134    -335.4124       3.5990   381.4
0.3505        -331.8151    -335.4197       3.6046   382.0
0.3510        -331.8165    -335.4059       3.5894   380.4
0.3515        -331.8189    -335.3899       3.5711   378.5
0.3520        -331.8222    -335.3864       3.5642   377.7
0.3525        -331.8262    -335.4015       3.5753   378.9
0.3530        -331.8316    -335.4355       3.6039   381.9
0.3535        -331.8377    -335.4771       3.6394   385.7
0.3540        -331.8443    -335.5094       3.6652   388.4
0.3545        -331.8516    -335.5151       3.6635   388.3
0.3550        -331.8586    -335.4783       3.6196   383.6
0.3555        -331.8648    -335.3952       3.5303   374.1
0.3560        -331.8703    -335.2805       3.4103   361.4
0.3565        -331.8752    -335.1643       3.2891   348.6
0.3570        -331.8798    -335.0827       3.2029   339.4
0.3575        -331.8862    -335.0664       3.1802   337.0
0.3580        -331.8945    -335.1201       3.2256   341.8
0.3585        -331.9043    -335.2180       3.3137   351.2
0.3590        -331.9143    -335.3132       3.3988   360.2
0.3595        -331.9232    -335.3597       3.4365   364.2
0.3600        -331.9303    -335.3341       3.4038   360.7
0.3605        -331.9357    -335.2448       3.3091   350.7
0.3610        -331.9402    -335.1294       3.1892   338.0
0.3615        -331.9449    -335.0347       3.0899   327.5
0.3620        -331.9507    -334.9974       3.0467   322.9
0.3625        -331.9579    -335.0309       3.0730   325.7
0.3630        -331.9665    -335.1232       3.1566   334.5
0.3635        -331.9751    -335.2435       3.2684   346.4
0.3640        -331.9840    -335.3565       3.3725   357.4
0.3645        -331.9924    -335.4299       3.4375   364.3
0.3650        -332.0002    -335.4447       3.4445   365.0
0.3655        -332.0064    -335.4005       3.3941   359.7
0.3660        -332.0124    -335.3170       3.3047   350.2
0.3665        -332.0176    -335.2232       3.2056   339.7
0.3670        -332.0233    -335.1520       3.1287   331.6
0.3675        -332.0298    -335.1256       3.0958   328.1
0.3680        -332.0372    -335.1494       3.1123   329.8
0.3685        -332.0453    -335.2108       3.1655   335.5
0.3690        -332.0535    -335.2824       3.2289   342.2
0.3695        -332.0612    -335.3359       3.2746   347.0
0.3700        -332.0683    -335.3540       3.2857   348.2
0.3705        -332.0740    -335.3358       3.2618   345.7
0.3710        -332.0792    -335.2955       3.2163   340.9
0.3715        -332.0842    -335.2552       3.1710   336.0
0.3720        -332.0898    -335.2373       3.1475   333.6
0.3725        -332.0959    -335.2537       3.1578   334.7
0.3730        -332.1033    -335.3031       3.1997   339.1
0.3735        -332.1110    -335.3683       3.2573   345.2
0.3740        -332.1183    -335.4266       3.3083   350.6
0.3745        -332.1257    -335.4576       3.3319   353.1
0.3750        -332.1315    -335.4492       3.3177   351.6
0.3755        -332.1366    -335.4107       3.2741   347.0
0.3760        -332.1415    -335.3656       3.2241   341.7
0.3765        -332.1472    -335.3374       3.1902   338.1
0.3770        -332.1546    -335.3327       3.1781   336.8
0.3775        -332.1625    -335.3354       3.1728   336.2
0.3780        -332.1695    -335.3198       3.1503   333.9
0.3785        -332.1750    -335.2713       3.0963   328.1
0.3790        -332.1785    -335.1959       3.0174   319.8
0.3795        -332.1822    -335.1203       2.9381   311.4
0.3800        -332.1862    -335.0674       2.8813   305.3
0.3805        -332.1910    -335.0457       2.8547   302.5
0.3810        -332.1955    -335.0466       2.8512   302.2
0.3815        -332.1994    -335.0577       2.8583   302.9
0.3820        -332.2019    -335.0716       2.8697   304.1
0.3825        -332.2039    -335.0914       2.8874   306.0
0.3830        -332.2064    -335.1206       2.9143   308.8
0.3835        -332.2089    -335.1531       2.9441   312.0
0.3840        -332.2111    -335.1741       2.9629   314.0
0.3845        -332.2123    -335.1689       2.9566   313.3
0.3850        -332.2124    -335.1339       2.9214   309.6
0.3855        -332.2111    -335.0802       2.8691   304.1
0.3860        -332.2096    -335.0315       2.8219   299.1
0.3865        -332.2080    -335.0098       2.8018   296.9
0.3870        -332.2075    -335.0247       2.8172   298.6
0.3875        -332.2069    -335.0661       2.8593   303.0
