Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.8795        -332.4264    -335.6510       3.2246   341.7
1.8800        -332.3988    -335.5785       3.1798   337.0
1.8805        -332.3702    -335.4881       3.1178   330.4
1.8810        -332.3415    -335.4033       3.0618   324.5
1.8815        -332.3133    -335.3540       3.0407   322.2
1.8820        -332.2870    -335.3597       3.0726   325.6
1.8825        -332.2605    -335.4114       3.1509   333.9
1.8830        -332.2334    -335.4861       3.2527   344.7
1.8835        -332.2043    -335.5606       3.3564   355.7
1.8840        -332.1739    -335.6246       3.4506   365.7
1.8845        -332.1429    -335.6749       3.5321   374.3
1.8850        -332.1113    -335.7132       3.6019   381.7
1.8855        -332.0803    -335.7425       3.6622   388.1
1.8860        -332.0492    -335.7591       3.7099   393.2
1.8865        -332.0181    -335.7590       3.7409   396.4
1.8870        -331.9873    -335.7438       3.7566   398.1
1.8875        -331.9569    -335.7190       3.7622   398.7
1.8880        -331.9279    -335.6904       3.7625   398.7
1.8885        -331.8997    -335.6586       3.7589   398.4
1.8890        -331.8726    -335.6204       3.7478   397.2
1.8895        -331.8464    -335.5682       3.7218   394.4
1.8900        -331.8206    -335.4932       3.6726   389.2
1.8905        -331.7949    -335.3947       3.5998   381.5
1.8910        -331.7691    -335.2883       3.5192   373.0
1.8915        -331.7445    -335.2032       3.4588   366.6
1.8920        -331.7217    -335.1644       3.4427   364.8
1.8925        -331.7008    -335.1752       3.4744   368.2
1.8930        -331.6811    -335.2127       3.5316   374.3
1.8935        -331.6604    -335.2417       3.5813   379.5
1.8940        -331.6384    -335.2404       3.6020   381.7
1.8945        -331.6156    -335.2121       3.5965   381.1
1.8950        -331.5936    -335.1766       3.5830   379.7
1.8955        -331.5733    -335.1498       3.5765   379.0
1.8960        -331.5538    -335.1343       3.5805   379.4
1.8965        -331.5350    -335.1254       3.5903   380.5
1.8970        -331.5163    -335.1162       3.5999   381.5
1.8975        -331.4979    -335.1028       3.6049   382.0
1.8980        -331.4799    -335.0828       3.6029   381.8
1.8985        -331.4623    -335.0548       3.5925   380.7
1.8990        -331.4448    -335.0202       3.5754   378.9
1.8995        -331.4276    -334.9849       3.5573   377.0
1.9000        -331.4105    -334.9590       3.5485   376.1
1.9005        -331.3946    -334.9547       3.5601   377.3
1.9010        -331.3793    -334.9753       3.5959   381.1
1.9015        -331.3650    -335.0158       3.6508   386.9
1.9020        -331.3511    -335.0617       3.7106   393.2
1.9025        -331.3367    -335.0974       3.7606   398.5
1.9030        -331.3227    -335.1175       3.7948   402.2
1.9035        -331.3093    -335.1220       3.8127   404.1
1.9040        -331.2967    -335.1130       3.8163   404.4
1.9045        -331.2841    -335.0935       3.8094   403.7
1.9050        -331.2722    -335.0739       3.8017   402.9
1.9055        -331.2611    -335.0696       3.8085   403.6
1.9060        -331.2517    -335.0933       3.8415   407.1
1.9065        -331.2444    -335.1441       3.8997   413.3
1.9070        -331.2382    -335.2021       3.9639   420.1
1.9075        -331.2328    -335.2395       4.0067   424.6
1.9080        -331.2278    -335.2324       4.0046   424.4
1.9085        -331.2221    -335.1719       3.9497   418.6
1.9090        -331.2165    -335.0744       3.8579   408.8
1.9095        -331.2119    -334.9727       3.7607   398.6
1.9100        -331.2090    -334.9002       3.6912   391.2
1.9105        -331.2081    -334.8765       3.6685   388.8
1.9110        -331.2087    -334.8993       3.6906   391.1
1.9115        -331.2110    -334.9466       3.7356   395.9
1.9120        -331.2135    -334.9844       3.7708   399.6
1.9125        -331.2157    -334.9861       3.7704   399.6
1.9130        -331.2171    -334.9449       3.7279   395.1
1.9135        -331.2179    -334.8769       3.6589   387.8
1.9140        -331.2185    -334.8158       3.5973   381.2
1.9145        -331.2210    -334.8005       3.5795   379.3
1.9150        -331.2254    -334.8511       3.6257   384.2
1.9155        -331.2325    -334.9615       3.7290   395.2
1.9160        -331.2408    -335.0974       3.8566   408.7
1.9165        -331.2499    -335.2139       3.9640   420.1
1.9170        -331.2591    -335.2713       4.0122   425.2
1.9175        -331.2676    -335.2501       3.9825   422.1
1.9180        -331.2747    -335.1609       3.8862   411.8
1.9185        -331.2819    -335.0442       3.7623   398.7
1.9190        -331.2903    -334.9515       3.6611   388.0
1.9195        -331.3008    -334.9214       3.6206   383.7
1.9200        -331.3131    -334.9673       3.6542   387.3
1.9205        -331.3282    -335.0751       3.7469   397.1
1.9210        -331.3445    -335.2062       3.8616   409.2
1.9215        -331.3619    -335.3160       3.9541   419.0
1.9220        -331.3792    -335.3661       3.9869   422.5
1.9225        -331.3962    -335.3384       3.9422   417.8
1.9230        -331.4120    -335.2392       3.8272   405.6
1.9235        -331.4269    -335.1018       3.6749   389.5
1.9240        -331.4414    -334.9760       3.5346   374.6
1.9245        -331.4569    -334.9132       3.4562   366.3
1.9250        -331.4749    -334.9443       3.4694   367.7
1.9255        -331.4955    -335.0626       3.5671   378.0
1.9260        -331.5181    -335.2295       3.7114   393.3
1.9265        -331.5417    -335.3929       3.8511   408.1
1.9270        -331.5657    -335.5057       3.9400   417.5
1.9275        -331.5894    -335.5426       3.9532   418.9
1.9280        -331.6125    -335.5045       3.8921   412.5
1.9285        -331.6356    -335.4122       3.7766   400.2
