      Step     Time          Energy         fmax
BFGS:   17 15:46:41       -3.525030        0.7019
BFGS:   18 15:46:41       -3.567815        0.8467
BFGS:   19 15:46:41       -3.629106        0.8126
BFGS:   20 15:46:41       -3.734402        0.8676
BFGS:   21 15:46:41       -3.820334        0.8705
BFGS:   22 15:46:41       -3.830760        0.8721
BFGS:   23 15:46:41       -3.867679        0.8645
BFGS:   24 15:46:41       -3.990602        1.9130
BFGS:   25 15:46:41       -4.079089        1.2696
BFGS:   26 15:46:41       -4.159133        1.0502
BFGS:   27 15:46:41       -4.195203        0.6859
BFGS:   28 15:46:41       -4.207566        0.6761
BFGS:   29 15:46:41       -4.247458        0.7694
BFGS:   30 15:46:41       -4.302821        0.9075
BFGS:   31 15:46:42       -4.367123        0.7521
BFGS:   32 15:46:42       -4.394413        0.6856
BFGS:   33 15:46:42       -4.431148        0.7441
BFGS:   34 15:46:42       -4.529608        1.0186
BFGS:   35 15:46:42       -4.611421        0.9774
BFGS:   36 15:46:42       -4.669764        0.5874
BFGS:   37 15:46:42       -4.725736        0.7441
BFGS:   38 15:46:42       -4.752835        0.5626
BFGS:   39 15:46:42       -4.775471        0.6469
BFGS:   40 15:46:42       -4.805356        0.7020
BFGS:   41 15:46:42       -4.831012        0.5525
BFGS:   42 15:46:42       -4.852251        0.4077
BFGS:   43 15:46:42       -4.875298        0.3697
BFGS:   44 15:46:42       -4.899532        0.3073
BFGS:   45 15:46:42       -4.906837        0.2481
BFGS:   46 15:46:42       -4.911701        0.1838
BFGS:   47 15:46:42       -4.914440        0.1575
BFGS:   48 15:46:42       -4.923803        0.1906
BFGS:   49 15:46:42       -4.930950        0.2493
BFGS:   50 15:46:42       -4.937806        0.3027
BFGS:   51 15:46:42       -4.945445        0.3439
BFGS:   52 15:46:42       -4.972598        0.5441
BFGS:   53 15:46:42       -5.022598        0.7594
BFGS:   54 15:46:42       -5.123014        0.8836
BFGS:   55 15:46:42       -5.261466        0.8535
BFGS:   56 15:46:42       -5.307812        0.7892
BFGS:   57 15:46:42       -5.357840        0.5870
BFGS:   58 15:46:42       -5.397472        0.5950
BFGS:   59 15:46:42       -5.458859        0.4586
BFGS:   60 15:46:42       -5.476538        0.3635
BFGS:   61 15:46:42       -5.498681        0.4160
BFGS:   62 15:46:42       -5.528135        0.7148
BFGS:   63 15:46:42       -5.563565        0.8404
